19
924 838
394 226 500
771 179 -741
734 680 2
931 789 -153
229 336 445
915 770 -848
516 907 -495
847 682 715
762 547 -891
847 301 -88
591 288 -638
674 769 -582
358 177 -959
970 801 -798
123 494 -658
492 359 -879
774 653 0
168 798 -106
531 701 91
806 969 557
108 462 681
520 248 922
128 1 -982
882 573 456
434 982 -711
87 927 -924
596 787 85
46 841 484
522 266 608
200 342 -771
681 557 616
735 794 -174
936 317 731
120 449 755
49 877 406
187 911 -178
837 823 -210
987 468 -275
745 566 626
564 803 -44
971 306 298
451 7 994
231 214 406
32 195 -932
387 502 873
467 715 655
302 501 488
662 331 -326
5 764 763
526 573 421
224 547 700
440 195 134
66 45 802
738 451 -183
548 628 460
310 184 -112
757 791 599
172 923 233
315 107 821
424 774 183
389 983 431
428 456 -404
415 694 631
781 379 -693
165 270 403
61 67 93
513 808 464
263 837 -582
515 471 664
551 63 -299
643 621 112
296 640 140
541 145 548
439 247 -623
326 160 486
904 522 650
571 425 251
794 323 662
287 456 847
26 125 -164
849 691 -429
472 688 -700
414 994 593
491 196 -823
718 799 -691
328 482 355
601 956 432
92 568 133
416 892 -330
137 207 -663
111 345 -645
499 707 -714
515 121 922
316 357 290
543 630 259
277 339 251
941 820 -148
292 350 994
390 818 -597
336 827 -580
975 362 -431
167 219 296
965 79 -404
151 38 472
697 855 -614
250 776 -563
633 779 94
795 130 -156
67 989 887
687 29 -527
747 107 -827
61 517 -76
355 398 -580
369 673 999
880 910 -31
262 583 -346
966 414 -501
760 450 -418
314 396 -97
601 227 242
498 658 418
821 102 -320
972 548 -590
517 18 696
513 939 -171
452 989 -944
233 84 149
698 501 -657
488 940 367
625 192 984
712 811 -256
92 991 597
982 737 -513
427 950 -932
537 861 61
299 827 950
470 138 -358
558 702 914
765 285 208
130 586 -984
59 54 284
399 832 833
858 113 994
590 663 -1000
963 306 -515
31 363 623
384 288 174
422 880 598
613 233 819
575 54 571
826 156 -841
167 781 -361
735 221 -748
249 374 800
280 782 262
967 624 -764
360 779 640
163 64 -826
918 47 -727
457 133 49
530 356 278
811 313 -714
844 6 -167
862 734 -315
139 484 -305
717 622 145
184 195 -486
908 70 794
467 116 -951
434 880 -785
210 782 726
217 616 -513
98 215 713
59 734 588
361 629 577
512 648 -595
908 964 -487
144 582 -456
280 544 652
492 617 597
227 258 -515
5 818 902
754 556 -906
534 847 785
657 260 -899
577 754 994
191 346 447
287 745 548
907 86 792
637 59 -34
779 624 -870
484 57 -386
303 662 157
837 607 -562
404 329 588
384 477 287
858 329 -457
189 33 522
574 207 -471
822 811 172
944 160 -346
119 577 -800
498 348 780
552 891 465
146 488 -4
472 802 214
898 629 838
377 210 81
313 757 -915
672 192 -696
136 132 -747
974 652 -122
140 423 93
707 179 -787
419 74 -615
297 379 -227
941 752 255
1 509 391
787 380 270
786 108 -32
106 75 -173
482 865 199
988 797 -898
931 951 899
620 231 683
238 422 -600
220 7 -376
120 754 139
168 274 -129
680 566 -880
117 536 -337
382 122 -584
885 416 171
984 289 -302
679 96 693
260 231 -91
667 529 697
284 335 -947
813 842 935
883 910 -831
736 92 917
522 317 -201
450 402 16
725 983 662
602 687 967
856 175 912
806 325 -522
645 385 -367
785 173 270
236 401 990
612 24 -857
681 882 243
772 120 863
460 406 915
359 189 -923
945 398 581
252 318 793
272 993 -323
476 874 -340
227 261 -461
35 942 -311
170 837 -466
345 431 -707
380 81 228
875 460 338
810 935 -677
631 53 71
843 371 -233
719 212 -4
621 670 -157
11 962 356
123 496 -560
472 310 647
47 981 97
637 223 643
595 95 -383
969 295 953
365 744 -901
429 381 750
507 53 550
642 645 311
934 322 905
257 628 -630
941 536 -502
903 112 534
238 149 -855
168 85 -951
495 177 776
963 184 -806
276 625 118
964 904 940
126 412 -253
239 541 -725
656 482 248
389 211 -845
489 125 960
951 291 -300
284 789 -275
702 378 580
24 490 -585
107 47 -167
524 922 -653
160 636 -634
89 295 210
105 509 635
417 206 183
897 80 -624
775 660 -55
813 324 -562
551 550 77
6 714 -134
558 824 -509
504 576 433
106 38 89
75 778 383
319 613 555
784 721 -390
91 340 764
989 541 -257
654 512 786
523 819 -356
852 601 -950
897 649 -345
574 813 -925
395 91 618
555 557 771
760 920 464
208 242 -585
236 688 410
219 643 406
913 896 -339
868 107 974
566 119 -13
671 304 120
370 766 982
311 301 254
367 116 -536
934 618 -133
386 420 -190
363 502 -212
551 44 -22
66 27 -589
147 460 626
229 708 -143
647 540 826
886 177 -110
678 459 -401
979 118 832
148 187 211
793 931 -545
36 233 601
216 185 132
295 853 415
546 137 -736
58 599 -435
54 619 -108
552 161 27
942 539 794
697 59 573
533 361 253
700 838 -777
358 391 -311
920 644 960
652 674 620
297 254 659
149 582 -682
28 324 -54
212 952 434
304 19 -86
382 874 601
95 703 933
472 23 -228
438 282 -594
321 702 297
264 687 -747
331 855 948
789 746 -799
622 913 371
845 505 294
124 811 -179
403 881 57
494 730 108
430 565 -924
620 21 84
443 199 -637
350 370 716
375 166 75
948 927 194
786 212 166
557 846 301
934 703 -464
341 4 -63
789 84 464
911 232 518
424 475 -422
499 525 -824
738 900 -941
126 68 523
979 413 -74
975 89 169
625 978 -607
620 36 791
243 882 -786
69 502 -855
655 585 979
97 622 -341
191 528 569
724 573 524
684 185 -90
811 299 870
806 67 497
500 90 880
331 315 293
243 122 -383
210 906 -255
472 427 -189
578 887 -601
95 593 173
969 799 -982
870 854 -109
501 795 308
275 940 906
110 745 503
412 425 -817
282 684 -176
577 726 162
245 27 408
132 603 949
419 883 378
673 485 282
431 347 -141
118 350 889
143 62 -901
737 923 -9
106 250 996
178 275 -628
37 543 -692
158 775 837
685 255 -335
393 313 -557
450 419 996
870 669 860
428 545 -185
17 669 535
412 339 -823
289 167 174
922 185 749
653 735 396
757 133 -788
70 356 -59
89 8 268
788 965 -71
474 166 687
689 633 262
12 56 -798
264 302 -175
731 598 192
577 415 826
513 187 -113
668 302 462
765 337 385
633 853 -97
685 759 127
582 361 -99
259 640 -842
486 329 879
324 543 -781
746 207 219
510 666 984
408 19 31
444 894 722
90 862 661
136 640 -895
818 795 24
98 46 -139
705 522 -95
285 859 171
301 479 701
884 845 334
959 875 624
660 521 718
202 470 -767
354 362 -448
779 759 -457
228 268 774
307 428 -412
960 491 985
438 628 -981
823 171 -736
405 156 -602
90 15 -62
415 591 -90
992 141 326
521 726 -967
240 964 -497
856 496 -750
464 861 125
99 521 935
379 822 -7
20 882 -458
193 367 -443
331 743 149
38 350 -676
738 862 -551
97 20 691
2 560 716
837 721 837
899 538 -459
111 803 -21
616 824 -517
914 791 -709
278 346 -774
346 743 -529
827 170 -522
902 53 389
754 500 -844
588 979 654
571 197 -149
882 382 -77
654 951 -219
366 432 -306
663 532 -690
48 543 -410
2 992 734
745 556 419
696 789 -864
352 771 33
9 656 -936
547 329 32
353 898 -149
335 115 -785
850 76 512
729 559 -172
551 98 -649
644 163 -329
984 857 -938
609 506 -618
211 176 457
217 100 -308
492 518 664
634 602 -465
494 514 -492
977 258 257
484 215 -868
904 649 973
704 806 691
550 99 -537
41 75 90
297 128 551
482 105 -827
242 987 941
929 945 -682
718 419 -434
430 523 653
444 746 -74
32 306 977
594 110 -919
167 603 -552
365 690 423
741 870 -599
330 610 -348
511 952 -48
871 539 -482
941 293 619
300 196 919
542 592 356
718 931 851
100 108 -291
893 429 768
759 838 -238
763 28 735
557 738 997
200 926 733
290 663 -876
170 21 675
504 230 767
991 920 973
314 597 618
691 178 745
57 66 690
308 33 -147
63 378 -700
217 299 -24
949 6 -858
334 258 -501
650 186 -430
58 441 -658
729 278 -950
199 145 -985
394 478 886
965 344 145
657 558 418
760 468 -738
495 129 7
684 572 -472
812 480 -101
207 528 -386
275 847 -592
677 164 390
266 151 -501
508 820 -555
710 711 69
476 564 775
889 296 781
412 544 -971
174 550 192
612 82 -673
586 340 -9
563 853 -664
367 908 -358
742 564 858
291 586 -90
484 517 -487
627 724 -398
448 200 -217
896 713 157
34 500 -64
505 91 834
822 695 48
312 52 98
464 436 305
305 859 855
17 668 267
517 202 280
749 979 -743
185 754 863
251 103 -620
443 48 -667
104 976 363
186 947 682
330 715 -247
150 59 755
211 453 -679
677 512 -408
308 815 418
729 618 569
36 115 -848
627 793 367
654 962 -554
492 346 146
473 36 200
319 856 880
582 975 -69
558 509 568
946 190 397
585 821 -591
619 105 -175
904 210 450
71 656 -906
892 506 29
268 574 -758
675 182 750
550 617 169
336 873 574
761 527 590
676 221 661
62 773 878
222 324 -454
393 844 248
59 267 163
271 957 -498
33 210 -344
180 610 -190
464 18 645
757 446 313
498 552 -220
4 949 552
119 934 401
977 2 -623
890 427 891
43 816 710
120 666 -464
3 417 -849
720 866 667
324 239 -182
156 304 -820
40 871 680
39 799 661
154 712 -991
61 38 441
745 166 171
378 164 -165
243 83 -317
431 771 -761
903 651 213
932 228 568
574 116 -149
622 916 -663
449 392 -463
174 929 -984
426 476 -184
476 102 17
569 878 579
957 396 -540
992 110 21
566 284 -127
88 554 738
960 699 16
504 11 499
990 702 126
248 834 -403
476 815 554
690 608 -154
360 460 406
179 251 80
329 268 510
584 391 385
352 539 471
711 300 -477
380 377 -866
107 656 -878
551 583 -842
738 552 771
212 658 392
575 222 973
630 624 -313
891 312 -443
666 300 773
662 854 -918
16 403 827
411 845 949
361 261 29
346 866 -377
392 368 -604
583 890 981
435 355 350
324 547 947
485 876 -208
31 986 -778
428 649 -188
201 621 -933
908 498 -864
694 713 -677
582 427 521
678 347 -939
442 18 146
234 135 -63
424 576 685
473 920 -834
888 276 538
808 337 815
802 138 486
3 729 -383
191 864 -439
63 913 -425
719 137 287
130 504 869
944 171 845
246 990 422
473 634 308
342 345 -207
225 747 -402
15 456 711
171 125 -101
230 773 332
432 517 61
286 938 -942
634 537 799
933 118 768
984 992 -693
609 933 -713
885 511 464
125 187 -176
977 915 -458
232 478 -686
186 11 -415
832 543 -371
875 972
567 655 627
50 251 490
324 654 947
206 92 -906
172 126 -335
293 244 997
705 743 -43
595 509 174
9 335 791
693 269 -249
835 685 627
557 649 -925
594 305 390
39 570 61
810 403 -586
631 329 109
69 318 557
127 326 -242
579 666 -806
293 515 -463
489 663 425
500 326 543
187 511 -593
741 854 -271
39 92 772
376 133 -312
457 417 -286
159 736 437
137 30 696
77 305 -730
245 469 -21
294 129 778
219 764 -813
817 845 267
578 94 -199
620 512 -330
281 38 -673
543 270 527
580 453 -235
413 643 -83
383 285 159
376 827 85
701 112 572
873 712 -995
50 632 257
7 708 -844
175 114 -907
628 93 -638
331 486 -618
447 38 444
679 24 -664
160 710 -354
410 326 -615
536 648 415
357 181 782
875 808 -78
310 568 225
245 758 -377
584 126 -200
706 728 -135
53 504 -259
712 351 -812
774 393 -966
721 26 493
569 351 -288
56 633 -22
196 347 274
645 453 -639
539 262 471
387 672 360
537 563 448
145 471 187
651 140 -129
653 161 228
418 98 -709
269 282 -879
354 719 432
514 507 -644
416 17 -427
83 822 -398
764 801 -873
411 338 -595
501 518 494
397 701 -764
380 374 179
746 185 -603
473 804 790
862 407 -733
782 220 251
228 590 -300
32 749 896
127 348 200
808 91 -483
675 764 -510
789 32 812
856 794 993
309 395 -92
552 226 -724
107 775 -560
148 344 -27
331 735 368
428 81 -404
356 743 -248
873 62 723
423 670 616
127 407 280
414 828 803
513 850 55
568 64 89
159 394 -517
9 377 910
26 503 -402
291 44 -439
412 775 112
312 718 101
385 565 -638
487 353 -19
759 317 2
747 181 -784
486 555 -206
256 688 -192
794 473 -725
520 485 524
131 791 -266
714 25 5
321 541 983
295 390 381
91 872 -371
680 404 647
270 460 63
55 323 927
238 688 -58
824 96 -509
100 419 197
356 71 -13
465 413 262
726 473 176
788 628 -75
165 829 126
232 63 -19
197 13 952
497 372 721
781 100 478
692 567 9
856 476 -558
581 588 101
659 791 492
623 61 221
721 781 -556
522 393 934
841 407 -564
182 862 520
673 323 749
523 540 -12
571 360 903
142 198 199
154 820 317
423 466 -538
416 181 -925
501 158 512
604 660 -286
612 249 -866
754 150 -249
677 794 547
213 291 496
286 425 496
729 47 266
581 73 726
602 590 -511
13 203 398
582 482 85
231 486 163
541 508 -584
567 710 -97
101 745 -656
335 813 451
39 119 923
66 735 213
761 661 -599
715 421 922
552 464 7
823 356 -281
297 510 657
68 573 -701
183 624 -162
691 310 -68
739 169 238
197 160 -184
829 73 891
744 109 -316
781 143 477
740 593 -275
466 512 586
832 844 452
102 666 339
122 4 -414
258 215 -436
311 390 -809
758 837 -300
489 453 -722
542 863 -665
246 213 -668
779 137 830
27 66 961
858 643 969
718 751 872
177 573 -59
361 709 756
259 355 -723
780 657 372
594 343 -437
564 824 -227
237 57 -8
465 72 550
29 721 -659
387 241 376
358 212 -333
324 791 887
425 246 -505
69 26 -636
213 225 -706
313 17 -567
76 435 277
514 318 -419
184 797 -708
419 77 -11
786 329 -488
162 281 -662
154 638 -564
491 8 899
199 552 393
77 205 979
492 657 949
675 292 -630
400 323 -896
474 351 220
713 574 -109
677 714 -264
632 524 560
446 329 456
731 373 -711
810 413 490
763 104 114
182 404 -13
171 427 290
636 546 284
306 358 -886
824 397 344
216 67 -736
434 31 -144
690 172 -330
774 732 73
47 837 -6
656 385 -602
750 790 987
798 391 879
672 197 513
424 602 13
653 197 -309
852 707 -474
223 45 882
531 847 647
506 839 -67
589 297 865
62 220 -752
717 172 464
239 632 933
498 250 595
121 407 518
423 120 520
804 696 -280
798 47 -506
31 229 743
722 302 -816
226 32 -353
748 615 -95
466 144 803
573 276 767
692 295 286
490 638 116
38 43 -225
42 429 572
815 685 -310
81 105 854
205 48 -144
9 312 -181
752 223 -373
382 381 -783
868 196 682
361 804 539
699 304 650
284 71 -936
597 211 -899
314 290 326
253 238 659
447 126 11
120 867 -639
67 240 -954
241 593 -716
814 13 -596
408 15 898
538 427 157
472 556 -326
771 342 81
810 183 -997
191 193 -863
507 364 531
309 827 872
499 574 -172
446 185 747
482 857 -871
313 472 -313
732 506 -95
139 358 -557
853 360 -610
745 101 850
24 258 -96
686 795 354
814 158 -214
508 75 -612
414 523 565
223 290 594
746 660 -511
612 3 -892
836 415 -758
181 842 720
257 559 -304
26 522 929
638 550 -171
138 62 -646
372 416 -77
831 300 639
394 518 12
289 555 -119
461 400 -285
529 864 -120
17 198 444
67 567 -546
818 808 -247
31 480 -248
170 359 -358
66 251 -660
339 663 614
624 301 338
753 140 212
402 5 714
83 76 683
514 162 -726
591 698 164
559 423 -848
274 316 759
523 92 753
434 472 200
781 359 722
616 756 -609
706 718 857
613 61 -470
873 668 -742
408 253 133
302 807 -650
747 414 16
690 535 556
787 495 -49
357 583 815
450 377 225
260 853 -306
169 369 -451
439 133 582
546 106 -261
786 437 101
69 752 416
110 113 623
191 6 -48
268 392 -940
756 15 703
540 660 411
858 23 -589
381 762 32
849 831 -890
561 11 176
651 92 905
230 56 -59
101 659 -522
692 47 -342
488 196 -234
453 795 -905
95 199 473
236 411 702
425 784 33
709 14 62
220 543 -103
484 846 288
643 29 -516
845 281 -881
766 682 -794
473 393 -127
405 246 -849
197 209 -536
680 670 -682
478 854 801
153 413 -790
128 578 -637
321 113 1
726 317 144
428 299 -719
254 620 195
228 239 -834
523 537 990
768 160 -355
62 859 862
105 92 35
758 559 -960
798 792 -974
387 837 609
52 793 -508
596 296 -844
243 174 225
428 76 60
337 690 930
178 565 -462
102 15 -933
262 473 -993
120 132 -233
719 38 799
43 856 440
727 106 -388
655 447 391
783 384 657
205 466 672
564 235 45
510 748 -505
285 589 446
410 103 -330
7 760 361
871 832 -249
273 492 708
295 685 966
178 830 -56
123 764 487
307 214 -955
348 163 510
776 212 -306
392 518 12
630 154 -513
379 803 -782
190 565 -584
525 657 385
116 130 -634
548 859 721
38 110 -233
131 252 990
474 682 356
685 233 137
405 79 205
116 674 -380
853 839 464
773 497 -613
663 693 -819
499 767 620
114 101 517
353 370 910
642 504 344
529 636 -419
165 488 -329
356 31 -540
50 437 847
710 13 -342
528 825 751
122 507 -713
51 302 -407
498 191 -916
654 363 -590
493 501 127
519 609 2
863 213 -362
124 472 -499
283 74 -888
395 786 -597
574 215 -804
771 844 -932
288 217 -860
120 18 410
571 322 666
57 715 -999
112 375 -958
280 179 945
47 283 876
51 712 -564
402 582 972
632 804 -886
606 596 773
421 807 -95
110 517 -413
50 586 -630
677 184 -140
362 716 728
796 394 -387
247 412 598
622 649 215
789 127 899
253 837 354
585 711 369
53 18 -162
393 761 -263
533 730 -126
