18
830 1726
593 807 116
471 297 836
511 684 952
776 714 440
211 51 694
653 495 153
693 637 893
198 798 255
297 28 851
78 739 190
263 448 799
834 787 274
568 609 672
80 124 987
626 271 195
321 18 250
55 514 239
393 358 752
415 121 132
129 80 27
413 56 720
519 17 246
668 704 588
542 340 678
51 530 378
494 281 620
587 714 142
819 616 219
525 385 581
154 223 990
136 287 595
762 108 304
52 291 261
634 454 805
359 780 619
639 662 272
474 628 894
315 677 260
628 765 378
424 778 949
356 80 377
811 813 87
656 27 369
781 692 544
96 807 698
644 408 713
135 133 90
246 39 163
171 432 461
675 735 204
209 170 159
627 835 188
791 636 580
416 779 55
110 728 989
41 793 167
66 118 182
257 423 396
121 633 683
97 473 370
381 521 767
359 370 458
526 642 665
743 103 539
117 822 672
464 582 899
482 203 904
348 236 548
610 652 679
654 230 94
474 792 681
420 670 663
534 391 480
73 344 956
157 641 461
555 832 733
414 583 153
238 793 355
473 21 933
313 89 414
754 418 289
500 12 559
720 165 401
631 382 608
137 810 785
544 722 645
831 516 634
52 151 326
812 288 674
352 502 77
148 657 133
638 567 749
721 347 646
732 42 294
745 433 183
93 430 352
351 284 942
41 134 45
95 450 515
805 660 430
710 647 31
705 145 459
832 270 401
304 711 185
324 196 396
90 464 893
586 375 804
269 546 178
323 446 242
685 9 166
476 36 717
345 684 158
61 447 305
471 280 696
56 397 964
39 178 344
311 413 802
178 115 958
328 618 592
3 558 141
352 100 321
550 426 142
218 472 827
507 33 82
334 330 630
505 600 486
593 106 479
268 646 319
572 491 408
624 137 883
644 505 541
219 770 360
95 88 813
50 18 539
265 801 246
808 26 92
680 793 723
24 80 559
810 781 821
466 681 784
176 397 682
588 311 905
459 356 899
715 83 927
772 351 362
594 445 982
19 836 693
719 261 434
823 170 642
292 450 462
523 86 459
76 127 657
612 533 975
769 656 785
265 295 561
713 524 985
113 142 801
795 527 781
344 506 20
191 295 852
343 276 202
778 673 247
712 732 344
30 779 108
713 731 172
345 444 860
662 307 136
139 786 43
653 771 1
323 438 729
400 115 625
130 640 718
153 23 802
638 720 123
431 185 330
300 364 272
475 68 154
680 17 973
233 467 731
636 656 94
190 408 937
629 797 979
673 370 878
625 425 744
182 795 832
607 190 240
270 491 310
766 119 652
591 164 863
131 706 932
717 460 278
426 133 636
107 775 302
370 427 594
557 737 721
618 554 836
258 50 150
682 149 368
668 778 242
675 122 276
333 440 201
130 118 810
415 770 401
785 285 9
461 719 350
434 253 970
271 333 913
237 193 394
659 187 997
382 173 415
642 158 607
410 564 914
785 57 49
100 690 1
247 785 216
358 312 745
227 585 296
144 36 26
39 740 120
188 112 548
397 296 252
402 452 88
54 692 616
692 207 998
391 110 17
345 69 485
39 400 128
409 598 520
21 39 176
246 671 522
387 257 876
441 228 665
756 19 88
316 248 886
546 772 17
588 545 659
453 245 828
837 770 831
76 589 800
228 460 361
679 307 109
145 13 473
487 454 239
649 217 9
373 652 740
685 833 609
803 79 535
235 264 887
75 94 619
699 674 241
419 754 48
213 221 69
110 33 717
437 390 262
488 675 80
107 265 758
305 8 849
606 375 538
164 777 430
250 189 666
567 75 356
824 569 674
588 251 878
152 313 627
798 23 960
563 479 413
46 331 422
673 126 76
5 745 219
666 314 299
179 550 737
201 257 693
250 440 145
51 295 486
211 709 131
654 150 342
283 300 934
302 395 536
723 632 710
475 54 61
347 354 208
400 681 88
385 433 261
676 19 155
368 112 823
662 165 504
240 322 494
230 620 90
137 273 405
156 487 17
106 154 764
527 701 932
503 731 762
395 640 147
261 19 491
167 481 214
764 605 447
69 506 621
82 343 48
650 116 956
500 183 761
287 308 162
220 719 632
312 561 760
806 232 110
506 15 449
555 828 938
817 207 982
195 585 817
544 29 863
401 283 445
392 746 382
658 607 476
362 621 729
6 89 165
640 346 932
303 100 324
126 797 249
266 707 945
106 68 5
32 553 747
758 498 245
626 380 49
417 793 726
109 108 745
649 302 654
553 519 288
23 154 163
586 633 781
267 506 262
365 161 417
599 717 809
52 169 611
449 298 212
694 792 956
530 410 321
703 130 943
217 801 751
408 576 639
613 663 134
377 637 410
11 294 674
14 158 346
39 143 763
533 433 869
125 211 732
50 673 317
267 310 32
629 482 705
1 562 535
573 664 32
296 762 754
692 755 964
63 790 693
534 192 863
219 523 377
16 531 775
194 719 217
213 350 397
721 249 813
19 619 417
697 366 30
613 487 408
506 162 864
651 804 614
756 382 134
404 679 852
475 479 315
585 22 993
156 93 113
196 536 86
799 468 418
367 382 356
570 816 852
647 725 302
274 410 390
305 175 348
494 557 154
477 10 884
779 442 746
284 437 693
431 355 704
663 558 638
444 341 523
544 30 205
692 258 209
181 592 783
43 544 283
767 308 712
581 347 802
402 419 224
528 439 492
296 438 508
722 349 115
239 90 698
69 831 400
747 533 557
401 815 615
276 730 566
524 788 384
762 324 16
75 409 63
218 484 139
500 483 539
551 779 512
154 186 580
36 438 858
836 610 297
540 13 894
525 558 884
718 769 528
545 361 872
691 694 119
502 553 769
122 534 515
230 545 799
525 429 408
185 232 338
158 583 219
402 540 30
305 101 976
594 830 976
114 317 228
314 777 51
30 798 191
22 659 513
278 119 266
444 598 817
448 821 99
755 114 823
334 337 440
64 726 493
163 40 464
49 123 296
152 231 969
810 280 761
712 773 761
572 773 705
724 342 799
383 469 204
817 785 35
548 30 104
731 578 372
400 654 921
744 553 91
809 385 798
255 290 478
551 146 437
150 358 555
145 455 908
660 478 149
742 568 974
6 142 686
456 495 540
739 299 136
181 699 854
684 601 275
827 212 800
219 228 572
378 209 806
142 460 577
368 66 456
43 605 348
616 634 497
84 268 363
664 814 820
371 29 284
462 723 462
660 60 488
583 746 51
653 538 598
658 367 474
97 637 115
513 83 579
336 273 746
124 529 364
212 555 905
102 754 729
759 719 468
497 666 744
482 202 807
260 62 667
306 218 76
343 428 869
244 828 177
626 37 216
704 143 566
794 429 703
149 342 1
652 618 335
689 84 142
739 249 475
293 217 320
505 15 756
461 213 63
719 742 953
128 302 370
341 802 234
475 246 95
675 107 824
428 122 117
689 715 935
363 26 340
77 124 697
400 636 881
426 559 408
361 464 149
21 383 248
553 71 598
686 510 699
515 426 369
205 578 965
365 132 113
121 760 204
564 568 735
578 282 566
579 84 568
779 539 289
439 801 200
87 19 477
363 608 740
560 330 425
804 452 210
248 692 358
619 146 262
14 146 734
27 656 270
436 578 664
793 485 942
569 148 977
335 555 284
449 30 994
846 1770
813 654 423
396 153 586
384 30 313
261 390 844
232 585 345
306 551 76
159 213 157
286 23 500
563 177 465
721 787 177
502 797 923
282 776 692
296 702 751
797 388 837
448 338 132
183 514 229
528 8 383
549 502 667
801 219 390
207 404 476
341 206 89
758 545 636
561 125 423
79 405 847
790 488 36
213 256 666
846 81 888
295 768 890
186 488 902
670 431 990
738 380 168
161 80 196
759 333 755
319 616 717
718 653 988
571 677 924
206 824 517
413 620 333
605 194 529
195 747 126
330 660 84
770 414 158
266 130 694
340 117 162
146 756 181
558 738 201
719 85 808
632 587 880
787 181 370
339 455 618
828 165 906
38 293 321
669 75 757
191 10 837
817 452 716
814 631 657
334 19 291
393 424 507
826 388 455
642 350 190
266 226 763
711 70 456
627 571 247
131 205 689
53 643 546
681 515 223
418 174 952
218 445 183
196 340 189
202 719 559
355 222 562
42 764 464
12 532 535
135 758 365
559 675 539
123 167 365
138 586 657
716 478 248
264 545 992
649 749 49
690 514 152
635 815 461
257 321 320
24 12 932
22 442 18
49 162 479
694 410 716
212 592 62
361 694 548
391 109 259
398 188 20
480 387 426
787 699 437
158 63 947
101 347 93
473 170 37
497 549 774
727 90 598
480 526 175
117 686 830
352 473 575
335 377 29
35 376 565
330 286 458
128 699 272
177 505 31
647 764 963
535 758 692
575 760 269
494 694 732
232 710 62
655 433 618
716 699 188
684 671 212
779 703 50
313 406 817
246 454 330
80 536 135
749 50 50
601 40 654
653 483 716
72 510 743
573 479 718
169 509 966
150 599 510
81 187 655
19 404 83
478 143 514
266 237 601
523 191 148
520 252 656
844 70 688
408 484 432
218 10 853
404 328 858
84 556 687
622 284 48
354 524 651
472 272 955
650 579 161
760 339 707
823 603 824
508 277 131
815 434 321
546 788 768
296 234 131
843 789 765
172 19 341
69 376 281
503 783 306
290 403 310
837 758 867
686 83 420
517 1 62
803 664 783
369 232 288
76 796 543
621 431 984
201 502 440
607 431 321
46 455 648
490 179 263
404 431 656
531 807 37
320 487 61
592 265 16
335 203 334
299 231 507
411 756 795
474 401 280
546 104 608
707 382 666
389 374 715
533 680 672
331 216 371
214 151 950
232 487 846
256 503 78
466 722 815
185 592 613
726 494 94
174 621 802
740 189 375
817 180 655
691 709 632
356 114 622
453 75 121
690 726 381
761 396 952
491 778 598
240 693 73
441 675 301
117 65 910
18 160 547
176 539 910
202 332 230
548 362 61
571 814 126
324 675 931
548 797 567
740 389 126
639 185 792
303 444 370
801 840 835
773 586 268
372 758 356
206 535 312
530 150 280
213 170 168
111 261 703
756 810 286
543 74 468
631 22 601
403 438 300
71 192 502
61 784 156
500 327 951
618 353 905
578 59 189
794 306 53
313 103 346
189 257 189
699 473 232
786 454 372
742 711 781
770 834 500
840 602 708
830 268 806
792 433 528
414 829 168
327 125 907
581 389 794
525 409 845
575 399 906
346 160 399
808 247 615
334 98 583
536 639 280
548 482 98
666 756 157
412 245 224
260 137 894
636 750 177
184 551 376
762 485 929
268 40 482
539 837 340
248 818 981
456 226 163
303 117 870
390 13 150
517 312 25
327 750 535
547 741 889
372 240 245
742 805 164
328 82 735
619 694 507
64 67 649
65 840 362
249 563 199
410 443 213
220 355 683
473 545 562
762 706 802
579 729 191
117 811 795
805 686 827
408 185 56
149 300 228
258 611 814
3 732 821
128 801 979
379 15 183
578 709 352
751 250 454
121 181 627
461 402 284
149 159 34
133 748 729
434 297 920
179 285 324
661 662 953
257 657 220
496 746 791
24 88 483
759 367 650
622 516 956
533 357 674
77 560 166
218 93 606
364 809 20
18 601 245
674 471 574
367 676 738
345 411 578
263 787 393
178 269 873
399 360 542
317 773 999
743 475 214
438 286 779
673 443 531
402 666 375
50 296 702
495 477 347
698 27 852
310 59 559
790 610 988
326 467 929
681 799 650
734 845 534
559 713 409
307 475 526
29 440 554
37 309 235
790 365 909
563 608 638
36 715 801
170 186 867
265 661 416
597 803 714
320 551 79
440 65 888
679 415 466
131 410 851
52 48 724
432 569 876
523 274 73
51 641 718
721 42 477
763 715 549
623 799 523
361 414 140
83 471 122
302 763 710
292 93 804
657 499 836
554 843 202
14 417 42
702 695 257
203 698 382
155 203 779
48 168 183
26 421 406
539 540 555
110 490 330
828 296 525
265 427 490
360 426 126
509 292 265
121 82 714
569 795 101
119 476 228
344 42 14
314 97 234
593 359 301
669 352 203
113 262 990
7 679 339
229 604 397
70 292 457
809 720 597
773 810 768
782 640 349
633 686 622
516 178 277
572 444 90
669 630 930
275 98 692
666 775 731
520 406 972
773 437 462
606 298 284
814 51 658
126 411 895
353 54 538
229 783 298
691 27 13
716 501 261
399 636 602
839 20 683
619 563 113
240 348 549
803 778 440
86 118 741
625 556 777
176 15 32
633 182 500
150 719 947
212 206 628
51 460 110
485 445 432
206 297 570
577 756 210
292 151 120
106 396 616
471 510 173
582 629 637
578 173 744
35 826 690
188 205 482
398 708 978
657 487 920
118 455 840
372 120 681
191 320 468
575 70 247
726 397 62
665 136 664
513 818 169
618 487 440
229 306 370
102 374 633
208 419 954
401 723 336
799 195 294
185 595 965
505 740 7
536 736 144
44 778 936
266 63 835
156 303 581
219 324 594
308 798 492
346 316 683
317 713 82
231 168 282
634 521 399
111 742 452
660 492 635
639 131 863
691 49 708
403 658 264
512 330 273
99 393 898
316 308 372
371 36 85
295 340 293
582 239 70
779 174 511
50 728 466
16 651 801
416 814 984
98 143 159
762 147 642
661 259 152
8 761 72
707 129 522
79 271 209
539 99 559
688 822 688
539 18 344
303 831 430
671 99 572
32 564 254
99 641 229
801 185 400
447 271 257
559 540 264
639 703 157
793 692 338
35 397 694
202 173 493
562 29 327
461 302 323
791 481 545
661 556 649
357 422 929
685 695 657
82 666 713
637 548 875
561 292 913
719 338 747
517 692 104
833 504 821
170 491 287
754 293 851
546 577 100
261 122 679
508 249 45
155 479 786
145 250 364
247 302 161
42 795 467
226 292 338
552 529 224
641 107 104
345 217 266
436 197 600
518 296 384
388 216 355
739 537 618
841 684 698
524 629 285
774 101 49
44 662 570
160 754 499
691 188 198
255 802 945
592 122 671
89 233 453
483 740 678
592 205 566
846 475 150
217 706 92
404 198 416
289 587 779
209 492 935
562 63 840
9 640 127
788 532 669
302 616 94
503 365 190
243 224 875
802 83 325
288 798 529
313 44 238
731 325 740
141 678 428
514 48 597
344 787 548
285 24 306
778 141 717
661 17 710
300 556 416
805 272 960
472 453 291
181 53 455
146 343 983
111 813 667
487 141 380
834 206 399
245 301 474
294 366 83
541 538 151
147 92 853
252 693 663
588 192 715
94 325 670
827 50 492
291 372 105
810 458 759
722 662 301
535 635 564
292 657 999
449 360 24
106 252 141
667 681 223
468 313 466
448 258 579
315 788 30
705 512 915
71 842 292
33 309 330
217 627 197
542 362 918
268 375 178
831 793 734
66 231 466
288 43 243
497 700 395
463 398 683
604 176 680
318 234 732
28 671 376
82 113 720
370 586 795
553 616 824
506 165 230
829 479 746
109 62 52
253 23 578
174 316 816
208 481 224
590 768 348
109 830 322
470 432 435
256 779 723
273 339 664
59 546 558
102 699 293
317 52 783
324 222 82
465 409 54
634 198 561
486 18 898
173 373 265
263 360 397
735 131 122
450 105 964
785 617 651
404 450 86
279 244 658
807 665 261
48 15 610
274 110 756
34 272 397
23 348 638
261 113 128
636 642 830
632 62 540
666 252 854
711 235 76
449 308 121
89 295 7
136 838 605
609 44 207
361 803 783
82 800 632
631 569 847
679 29 236
434 6 689
524 390 274
825 131 205
33 479 239
559 789 636
563 13 577
274 691 682
711 559 364
516 691 545
458 828 663
582 842 218
39 407 145
169 304 744
272 399 797
508 305 414
736 314 150
736 108 438
792 789 23
746 342 485
239 686 315
73 818 269
274 390 581
838 585 187
301 196 642
580 627 54
822 242 739
514 809 845
687 799 935
168 788 860
255 307 904
779 329 143
258 125 371
157 805 187
767 301 712
721 705 380
545 332 76
290 721 648
830 92 51
344 148 159
741 97 202
585 419 641
454 724 753
176 157 868
479 764 89
726 28 125
537 143 52
505 626 262
587 546 506
512 247 27
50 149 293
80 826 503
222 786 368
569 442 694
563 558 982
443 521 153
367 257 86
176 142 921
513 518 207
17 784 226
19 178 734
601 390 878
635 836 913
683 793 760
784 706 666
416 96 592
155 454 591
354 2 990
102 429 789
714 204 454
490 780 509
578 607 245
621 613 57
10 543 46
413 325 499
501 735 870
396 561 115
757 145 302
609 307 446
310 756 910
653 113 364
