8444 28213
1341 3284 325
871 4351 212
4588 3510 667
1799 2793 -836
8215 6954 488
3972 3283 687
6798 4532 980
5031 715 941
2822 3557 -111
4558 4464 377
1773 1566 -892
1594 7724 -430
711 4837 -475
6901 3736 112
3112 1131 -541
4318 5202 -470
3968 6414 -385
4794 1508 -671
2554 7825 -296
1411 2206 -917
860 4790 595
5112 5533 19
2477 6102 110
6734 5389 5
6241 4287 -445
3624 3565 930
5776 7854 -359
2181 1611 400
5228 7329 350
4759 639 852
2799 4106 -344
5193 4361 -718
2429 2864 -789
6393 4706 209
2709 7485 271
6579 493 485
5816 648 930
183 7455 -902
6730 6496 162
310 5518 242
5002 783 -189
3747 1073 565
4075 2428 -827
2571 6858 -244
701 3064 745
1843 1087 249
7185 753 0
3738 7566 423
6063 1783 287
1457 814 556
2754 919 -556
8340 6387 981
1581 6825 879
738 1786 578
3273 4373 -127
5428 99 836
1375 4682 -258
6239 3049 276
5403 3148 -126
705 3861 -582
5691 7402 503
7669 4607 -415
7380 630 -598
6288 3076 -290
158 7892 716
5470 5059 -828
1759 5582 -936
8275 5828 873
1289 3050 -299
4933 3010 -48
7307 3915 852
4487 4081 924
225 5583 333
2300 2534 492
6064 4449 683
403 29 -701
6994 6307 783
3032 5696 -85
2339 1550 467
429 441 -537
7799 2354 -291
5795 6620 656
2094 7300 -544
1500 3132 517
4518 5949 -672
2671 589 538
7126 5688 755
61 5712 711
5616 1077 -358
2421 1426 593
2141 1583 395
3931 6700 -38
850 4783 -300
7671 7745 950
2168 43 -684
4461 7220 -879
410 2034 -141
5542 550 -459
6201 8120 806
6287 390 666
4152 6567 -773
5509 3213 286
3002 5327 260
6925 5572 672
3493 1864 449
7836 3144 440
5416 5080 2
8063 6364 -434
8244 2017 -116
940 2449 119
2237 7614 626
6147 1587 -426
659 3223 777
5131 1254 802
143 2241 428
4668 7255 -761
2299 641 899
8251 5891 -191
3429 103 450
2527 7411 30
4346 4464 -749
4621 5157 -511
6406 7375 -197
4580 7008 871
3980 1081 200
4436 5012 -639
5525 7290 -587
3995 1209 -144
3883 2219 23
6617 5296 -395
403 6698 550
196 6628 -149
6569 1616 -423
2621 4698 38
4824 3586 406
1149 5350 998
924 8227 -716
3768 5860 126
1140 5490 459
7958 4755 406
6270 2584 993
280 77 200
1102 1818 158
8289 2795 756
7063 2247 -882
6419 8150 -498
3398 7102 -595
1552 2189 -43
946 3863 821
8265 6999 471
7495 1089 834
1664 3008 -853
5772 7679 73
6365 994 -792
2318 1170 -507
6247 2816 -803
7806 8440 -190
3758 7264 515
3209 2870 762
1262 3971 -764
3877 855 -951
7060 595 603
3278 7892 38
1541 5789 931
5927 7925 -6
4433 784 129
1792 3864 982
1737 6600 669
1882 8126 -318
7773 722 -54
3935 817 -855
3755 5794 957
8336 5885 -212
7775 832 633
2358 4429 -477
5221 2696 -275
3407 266 -735
375 411 -173
4300 7272 878
5982 7694 330
1439 599 638
6156 8159 359
5744 5755 177
3805 7308 -508
1417 5329 913
764 8365 -108
1531 4815 -953
5392 8032 923
114 6707 -497
1098 5595 -873
1883 3934 -296
3108 6138 936
2436 5722 -994
6407 2465 -785
6318 4264 -302
4361 8096 640
6123 3894 576
4430 4305 -104
777 6774 273
1243 7185 571
8129 3517 -529
3369 4492 -458
5091 6875 223
1557 3942 41
4559 4865 -701
8075 5243 88
5543 2049 753
5382 44 389
781 1517 206
4635 676 -614
7472 6352 -619
7923 5633 -673
4348 772 456
3937 6757 446
4179 6103 -97
7242 7729 937
4813 3964 159
4172 7480 260
2590 3305 -17
6461 2770 661
7791 7615 55
6427 2060 -391
2606 6818 -917
2185 321 790
6961 2624 452
5611 2071 -603
7130 7167 -413
3727 6047 357
6693 6784 783
2987 5444 -432
5650 7878 948
414 4058 -298
7420 3346 422
6651 1609 972
8196 689 -440
661 2917 -976
5862 6523 475
5549 2984 -641
2359 125 -689
77 1926 484
850 6194 395
8142 2827 -573
1123 7258 851
6646 6541 197
1323 6724 45
6662 3479 -422
2584 704 374
200 5027 178
5393 6090 775
7330 6265 -58
6254 7644 -271
384 4253 567
3369 1607 1
4284 6198 -392
2740 934 633
1601 5067 376
1363 6399 227
3583 2923 -600
6186 957 -165
5282 3922 -589
7233 1083 -460
6586 8091 904
6206 2788 812
783 5606 -681
3072 1727 341
4255 602 646
2118 7613 473
6049 6926 -384
5259 4493 -255
696 6790 662
8004 7632 -542
6614 3707 107
2608 4921 -244
1781 5406 368
3464 657 -375
1294 853 -55
1439 6518 365
6252 551 846
4934 2368 -494
5565 7459 865
1176 1954 -314
7607 4815 -528
5391 6501 475
424 4314 936
968 222 518
5865 1061 -149
7697 4691 -163
7847 1395 -599
5499 3515 913
5454 8004 -341
771 6980 -578
8181 1275 148
1672 2141 -495
396 4750 -255
2569 441 -950
4304 7424 -532
6750 5882 305
4300 6311 339
6614 3627 -712
806 2458 674
627 5837 268
2868 1104 -357
4642 605 831
205 2260 145
6379 743 973
54 7570 515
7932 4579 -887
7514 4488 769
6135 3731 -587
5270 1321 122
7851 3262 756
3457 83 128
8060 2921 746
3811 4530 -674
804 4725 879
7561 6629 -649
7760 6596 860
1991 8137 614
7122 2827 -801
3971 7891 687
3767 3959 -268
945 7560 -907
5092 3683 -907
191 679 -853
7426 1487 -458
2330 5877 -938
6520 2855 -493
6779 38 639
7860 6216 909
765 269 -420
6916 6164 -895
4453 3319 969
5227 5466 274
8084 5343 -642
6137 2637 993
5957 4853 -55
3854 8223 -729
989 7667 410
4239 2209 -809
4101 2747 128
4201 6532 -412
1095 6241 -251
3671 4783 500
7489 2102 -718
1245 8055 -598
6081 591 -112
1455 1844 136
7615 5163 -874
5037 4579 -391
3421 7033 -405
5691 6323 972
3512 2255 -883
6293 2115 153
6953 1233 826
6877 515 -653
4774 3027 -710
1071 8412 -79
7312 1163 414
917 6770 264
6402 5014 -412
3349 3688 580
8325 4508 -525
5583 274 -207
6185 7917 465
1711 5591 466
7671 6445 -172
1600 401 -370
2155 3779 -584
4519 4316 220
5483 7526 973
351 1097 227
8409 7942 642
738 805 382
1318 3124 244
833 7136 265
3410 1875 263
5968 6354 -725
3433 220 -841
71 4048 740
6390 1485 153
2993 6917 344
4892 8145 693
1948 4463 -940
4958 4999 -656
2318 7195 -202
507 187 621
882 8262 -188
3090 2003 -524
6958 3089 432
5553 6715 522
6453 5252 -904
5817 2889 196
3405 3988 67
2951 13 816
4870 1847 738
4383 4351 460
7346 7420 -793
966 2276 -74
6390 1300 -609
3674 7289 -345
915 4384 -322
2481 6130 484
1383 5027 172
4919 6569 828
3861 5080 869
6132 5755 -980
5541 5550 836
5399 1506 673
4238 392 -460
6915 5213 474
7407 4631 974
6507 1914 729
6344 4990 -47
4026 6103 -869
4141 3113 -756
5552 1469 -527
3025 4332 -357
7812 6510 -329
1051 4852 857
2176 3588 -380
1246 2957 -996
6056 3934 413
6573 3475 870
8102 3541 341
7201 4073 231
3089 5165 -228
3892 4642 96
6176 6676 -78
3567 2100 216
537 7780 419
8166 1585 739
6546 5892 -137
179 2701 -353
3449 1335 465
647 1565 -553
2629 3741 -654
5924 464 -779
3622 6915 291
3990 6713 518
1290 1019 -331
8361 836 -26
1920 4006 682
546 5504 569
7325 3989 131
8350 826 728
3143 7363 344
5603 3749 -173
8371 3007 -383
1694 6116 325
8266 1808 -407
3484 2000 169
1810 303 136
1952 2764 407
5327 1017 656
1214 4040 283
8347 6048 -832
6232 2801 -373
2488 2873 -860
2801 3972 -236
2252 4510 -999
1491 721 -797
3336 601 121
5865 5638 797
3693 4432 328
5388 6333 -539
8083 258 98
2516 1770 -711
4649 571 -424
514 8065 960
2075 5940 313
3209 708 622
3590 4257 368
76 1083 -831
8219 6457 439
5172 3098 89
2385 5957 892
273 4694 728
2478 4033 -151
475 2027 251
5640 4568 -785
1490 721 593
6186 7805 -260
615 5011 -120
459 2632 -957
5554 4988 953
7069 1491 840
3267 1928 926
6487 7044 668
1006 5834 -859
2261 4706 689
2143 5911 -197
831 5095 160
3625 6601 -607
7005 7729 -8
984 3707 870
6984 294 -45
2976 4892 390
556 1205 171
5564 1758 654
6167 8101 -605
2818 6643 -953
414 3447 691
7718 7287 130
4069 583 357
7207 6601 -363
3055 755 -504
8212 3789 -502
5486 4462 -212
4226 3655 217
3248 1868 485
2689 598 440
4042 765 -808
7606 3001 522
7059 4851 -553
6963 5332 691
7056 4842 -302
7450 3549 -910
1629 741 150
3628 4899 -216
7558 2809 687
2149 6655 -228
6231 7715 -774
532 7783 483
4876 4325 -960
8189 454 -746
2181 3567 -453
4424 2892 511
8285 1104 965
2907 4471 -369
2517 5067 -795
8190 3924 -311
5150 7791 736
1378 1841 653
7648 8085 -579
1536 7041 -530
1975 6222 -69
6127 8085 26
2872 2184 907
8433 8037 -130
8161 3848 979
4128 3894 -545
7514 374 -554
912 995 866
5268 8177 -544
2899 4292 -762
7631 3045 -392
2386 4831 885
3458 3772 242
5584 4820 -164
1555 2085 -826
3033 157 517
4597 6724 59
2863 5044 -841
8144 4129 -730
2358 2984 -645
3172 2538 -547
1466 6964 -243
961 3759 -65
8220 7114 98
4290 4798 839
647 1215 -486
1204 2733 70
5645 930 961
4924 6110 417
2790 2872 518
329 6083 -843
7251 4949 993
4174 81 517
7155 3724 969
4438 3026 676
730 7351 795
7434 2282 857
6941 4951 -376
8078 8117 859
268 7124 611
1937 1523 -939
7860 4709 -95
1280 2873 -312
5267 662 975
3854 778 946
2963 4122 633
969 2831 -627
2520 4876 687
4293 3976 741
7444 6271 -847
6411 7270 -213
7303 6038 934
5518 3897 -480
5399 5128 151
6601 7224 920
304 1108 828
7343 5998 535
6260 3559 987
2910 1013 -559
2899 7937 700
6828 2667 -884
298 6953 -607
3575 6686 92
521 3044 401
295 4770 -874
1028 4968 -860
2260 1470 171
3035 1913 284
3465 5351 184
6230 4781 -621
1289 956 537
400 2235 -623
4451 4966 124
7947 1001 567
4699 353 -70
4636 4545 120
1344 7435 -488
5011 5154 793
8021 1183 453
3605 1671 877
3918 7845 -730
1369 3312 737
4614 6713 630
5545 4558 -745
16 8204 -573
1367 7136 -341
7207 1985 -498
528 3980 -897
3428 8197 179
8423 6250 402
5605 4830 915
2250 2135 9
124 3103 723
8104 7639 -247
760 2901 434
976 2576 495
4840 6605 298
2463 7711 772
5232 251 11
4896 4121 492
2473 2823 -455
3705 7448 935
780 5191 -192
5959 5736 506
3348 6668 -197
2095 7178 -305
312 4992 -154
5397 381 -855
5253 1884 703
5897 6197 521
8022 3307 -742
238 5153 -950
5453 747 -646
7927 665 -839
8198 5396 -117
7411 2192 -956
1281 6318 733
3826 5050 -892
5250 404 -596
6131 5753 741
5414 5660 -916
1875 3348 -733
62 7328 578
8181 3048 694
7863 2026 425
1520 4525 414
3547 4672 886
4976 5403 -86
3105 1429 -648
2365 4261 -314
2824 6397 -111
812 5466 -463
6819 4287 562
4300 1704 -422
3913 2385 353
2813 6977 561
6314 3617 -169
1364 6037 -769
2855 2518 -98
5043 4513 -110
7928 4601 -353
5578 391 -228
3942 168 747
2912 2344 22
5960 1542 610
2903 6079 -261
2323 7400 -363
4895 5082 133
6583 1505 240
8055 8184 -291
576 4773 891
6808 289 -932
1729 6283 683
6617 3707 380
4759 5688 -400
127 3732 -453
1534 8036 -688
1274 1692 -59
8296 8032 -188
1082 3909 -827
1472 3900 159
1040 6526 -147
6944 1400 871
2850 1462 -199
4205 6117 947
3625 1781 888
4 6171 -994
3188 2017 -413
850 6555 -344
7963 6133 -449
5853 5463 978
678 5174 -160
7515 3595 -577
4734 3610 146
8415 4053 442
7956 3536 -291
6410 1924 -724
4337 2878 533
5220 3144 -660
7455 3657 87
6414 2644 -474
443 2852 -690
6160 2409 983
5148 4793 618
5679 950 -953
7786 1126 126
3472 2587 -963
3570 704 119
7133 3165 -649
7 7056 540
7283 7642 -785
4887 5719 593
3085 6600 -503
2191 3565 725
4342 7277 742
635 29 829
3791 3936 814
2891 7692 652
4546 751 -634
6852 4477 17
2679 798 953
1906 4524 -691
4303 7992 456
4966 228 -829
7075 2665 27
973 5696 861
5175 5862 -158
5695 8201 -92
3999 7709 -239
6759 745 -361
7641 8056 -838
5979 5707 196
2562 6706 199
2076 4735 377
7632 6029 602
8357 1866 -364
1613 1612 451
6526 5859 483
6210 1163 -629
1803 7834 -924
8028 8248 568
6573 8123 -587
484 7215 65
3823 5274 887
224 7787 -724
8097 2842 -221
2130 4789 -340
903 27 814
2860 3435 -332
3994 2379 -493
1209 7805 240
5210 6644 -22
4685 6508 284
4640 3856 -532
5953 2514 -384
7302 6671 873
4704 8365 733
7718 4794 289
8003 1633 105
7005 7182 -994
5585 275 -668
4512 3558 745
2589 5093 267
5349 4755 -990
4142 4778 936
1621 883 -790
298 4645 -797
879 3978 -303
6829 2366 425
7204 3414 146
420 4593 782
6187 7463 223
4765 491 -966
587 3084 685
8059 5575 -922
5542 4798 -938
1472 2203 305
279 2241 209
4001 2695 410
5676 3803 -562
725 4172 121
7982 2119 942
7004 6224 -675
2077 4267 584
6823 231 556
4627 4064 -517
5784 7625 -169
6545 5181 -173
1257 3760 -573
6627 5782 -764
2997 6123 -500
2520 5478 159
8210 49 -118
173 1393 799
1672 5327 -705
5581 794 715
4401 4261 638
1206 4900 567
579 7090 303
2688 3121 515
7847 742 -838
361 2020 33
2821 1840 725
7628 5472 410
4450 4293 -206
5110 7559 750
583 6682 504
5152 6709 -477
6003 6439 588
3447 8261 95
293 8251 -203
5332 699 -604
962 1878 -865
5780 1369 -270
7753 6739 774
5029 4488 -399
739 8354 175
7599 2896 435
3029 6062 253
7914 7585 -165
7241 8027 419
6043 17 537
3346 5902 60
4830 3146 -202
4731 6328 -266
5949 942 -364
5890 2089 603
2202 7601 419
6838 7625 -8
1837 6121 -594
988 2138 610
3306 434 26
7652 533 -218
2042 3158 -14
1887 7656 -717
1523 5678 -756
5585 5540 -857
7051 5589 204
2791 5164 -155
4880 7397 863
278 7478 993
6418 6205 -854
2185 1735 382
3823 108 -486
6436 2697 445
5030 6972 -44
3881 4456 -743
3289 5838 693
3541 4624 -826
2577 8098 940
3519 6721 937
8231 1248 -751
2131 1137 747
1262 7742 -60
2821 8341 -415
7489 31 726
3249 5899 69
234 8114 -126
5621 2795 -192
4725 6049 -196
8326 2700 453
4683 4096 827
4353 7472 631
988 6589 52
1705 7336 257
4169 3171 262
6489 1993 -550
7370 2621 864
1143 2383 -82
4428 4988 -659
1625 942 -697
2487 2203 37
3777 3482 424
601 2487 -120
5458 3163 342
6998 6752 -608
7762 5912 -875
3550 5429 -127
2652 2205 368
62 5820 -774
5146 4440 -904
2825 1083 934
2034 3721 52
5283 6383 34
2029 5694 -635
3434 2044 327
7738 7799 -363
7232 8292 -9
7094 7082 843
1111 4669 916
2617 1085 -246
1845 903 -335
1877 2730 -343
3811 718 -12
7431 5151 288
106 166 -905
5039 352 921
1349 618 -393
1132 6562 676
8100 6953 -567
4359 7974 154
7537 860 21
1618 4746 -203
8299 1087 348
3145 6904 -716
2654 3126 -906
3127 6577 0
6906 550 -983
3798 6642 356
147 1596 932
7276 7162 -818
6034 7010 -891
533 5928 603
5083 7088 -701
6199 1438 -864
7653 2729 -22
6171 7123 311
4482 2513 -414
2498 8294 220
7705 7554 751
4533 6743 -596
7427 1877 -431
5065 7707 -665
3764 7120 -580
4651 2031 -614
998 1271 -397
4685 4310 -6
4224 7898 -354
1479 3276 914
1523 7829 970
109 8365 299
5975 4325 376
2377 100 539
314 1796 -472
6729 6316 902
5523 6066 456
6109 1304 -633
2567 4979 416
5975 6580 630
7922 1243 -629
1474 2486 578
5306 2627 872
1679 5207 999
7362 1237 -930
1546 6560 -633
7316 582 -799
3820 6554 593
6365 2726 -694
75 5626 -302
1470 1137 -246
4668 5698 762
7314 7304 80
4023 7982 636
6902 5148 608
3985 875 949
6668 1693 -888
4513 5677 -607
3811 479 -556
7610 5715 -290
5229 1605 -726
7371 700 -830
7042 6686 -577
841 1964 -874
1839 4000 461
4445 4791 342
8023 207 -810
2076 470 -459
3949 2791 -556
2826 2487 58
2509 1063 -737
2138 1496 -823
8384 2479 -513
5429 2825 566
2262 6978 369
3296 3784 803
1232 94 272
4815 6443 -178
6307 4570 -856
1295 936 -437
2469 7888 -745
8415 7194 -705
178 6656 706
8317 6264 155
6506 4017 674
3079 3200 -331
8207 6724 -61
7080 1275 -639
1657 6019 605
343 3988 417
7754 6153 768
2404 1311 -555
5105 6215 877
3969 3536 354
6363 198 -52
263 6559 -997
444 3852 -608
2636 6327 654
3642 5346 -424
2795 5260 -908
8217 2837 -656
7222 1678 -631
957 938 878
2391 4337 581
3859 4294 593
6375 1218 -936
5666 4543 -892
3761 3677 718
5114 5254 435
612 1321 -12
839 6671 -331
3171 7323 626
3053 2146 -810
6852 8091 815
5015 4263 111
6432 2046 961
7565 8143 726
6407 6551 412
2001 7799 936
5879 6952 -557
1646 2253 751
3806 3403 -379
6649 5159 154
3494 6212 906
5896 617 78
6939 4302 -437
5130 6472 -251
6326 6030 -916
7391 6046 -499
147 1532 -403
5706 2350 858
1191 7462 -504
3423 6679 302
6852 4577 872
7268 3653 740
6252 4054 142
682 6915 522
3360 6081 612
3824 6046 -140
6047 6918 333
6908 6040 -838
7965 914 843
2201 4592 380
8425 7967 110
8006 5419 602
2615 3924 192
2069 6048 -631
4922 1638 85
3141 2298 -871
3486 6305 -431
3314 2396 -394
1962 635 -338
729 2577 -115
429 789 -637
7508 5792 -439
709 2806 -98
6735 4659 -305
6674 4619 -907
5651 4288 -645
7518 4801 -931
3455 2820 -618
43 4871 -535
6952 1113 561
8334 4354 74
7391 5864 -65
2507 1333 -785
1468 6224 -664
8423 6246 714
511 6273 934
1833 4949 -504
4930 8214 741
8258 2023 390
3098 4453 -258
439 3192 743
6889 5779 -466
6771 5119 -737
4838 8262 524
1054 2011 68
8072 3424 -788
73 7941 -246
7036 8412 239
2043 5989 -531
1056 1192 326
5669 3728 979
4037 7268 785
6500 268 140
177 3670 393
7337 8157 -803
6763 1841 -586
3058 6923 134
1180 3048 -110
7676 2245 -864
6131 4218 389
6448 6201 -915
4888 4371 -110
1647 2096 99
1549 6809 -451
7053 3614 26
328 8367 -45
6139 4923 -11
4513 4434 856
3073 7255 446
5129 5027 -571
210 1202 -534
7399 4845 -457
3120 6898 -466
7218 6086 -204
4345 5329 117
2775 965 -536
2662 7809 -658
833 7768 87
3585 766 -576
6372 6479 -40
3053 8219 -817
3777 7409 -20
2992 1 989
465 1455 -64
5875 7437 -854
3374 1838 388
4436 6162 -468
2703 2586 164
3565 4682 26
820 5581 226
5624 1777 955
2094 917 -145
7446 8033 784
1407 4533 745
5809 5966 -807
1841 7037 384
3300 7526 368
6200 4239 -172
4098 2802 -956
3592 8439 479
5364 3874 846
406 2224 88
2377 3793 857
4476 613 554
6049 1211 -705
4560 3641 295
3458 5595 -72
7292 5508 726
2086 7096 261
6554 6352 614
2221 4680 -786
6092 2506 570
5914 1416 279
6132 6749 526
6314 3255 808
3079 6546 562
3628 508 -235
2358 5879 -952
6396 3329 -122
5640 3367 588
630 7692 -301
3351 4958 -100
7197 753 120
5237 3242 -758
3316 8338 97
3536 3029 967
2574 7620 -197
741 2222 -222
2316 3357 593
2358 3047 -354
6466 7823 735
2953 3419 -929
7388 1255 532
1995 1765 -607
6599 7699 310
7766 8316 -452
5653 3789 -941
5498 659 270
1195 3732 602
4146 4345 459
1292 6597 559
3639 1984 -730
6378 411 312
405 7800 373
5721 5528 61
7684 4682 -930
682 4078 646
2155 2126 -398
375 7844 884
1135 2430 9
7573 5637 -647
838 3752 374
6351 7425 535
3602 6571 -584
7393 5427 134
3650 6213 162
4004 6514 -425
4503 4301 314
8102 4014 -192
7824 6600 -626
3708 919 657
4351 1615 -960
2331 2456 -128
5810 679 223
4023 7449 41
7370 8338 572
835 1806 -920
4766 1296 -507
3776 7085 -8
8006 7957 964
2379 874 -506
6017 3383 -286
2633 7724 605
6992 5591 565
359 1994 -554
7125 516 649
6722 137 797
1465 1627 453
4855 544 229
3200 4225 -218
3499 7417 592
1396 7841 -92
4447 8129 -183
1820 4601 419
7966 660 224
694 7667 -558
4893 6884 203
1282 5420 -29
2860 2600 -44
3722 8144 -258
3840 4362 911
4425 1069 750
2670 3737 -272
762 4980 969
2364 5835 -673
1409 4408 -66
4840 1291 -334
1058 4097 -918
7044 6371 -362
969 4389 59
8065 3316 -637
1522 4612 -5
6273 478 -583
479 4720 -202
3580 7539 414
7159 25 669
8234 3634 742
438 2709 -346
4379 5146 -122
2229 1511 69
4603 516 267
5689 3522 -770
2016 3314 -657
375 8227 9
1322 4391 -501
7 4575 725
1590 2422 2
4111 6283 -575
6934 4841 984
3485 5554 899
752 6804 126
7154 6761 -456
4707 2431 257
6835 5456 131
6606 2398 113
858 6948 542
4985 4179 2
2270 2194 989
6884 2952 1000
8427 5394 -984
4382 5848 87
2099 8015 -831
3654 8427 -109
4217 8288 -81
3521 380 -536
6688 1354 -307
1745 6320 603
